Encanto;7.624;Animation;2021;Byron Howard;images\568124.jpg;The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.;13/10/2021
Avengers: Endgame;8.261;Adventure;2019;Anthony Russo;images\299534.jpg;After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.;24/04/2019
The Engineer;6.56;Action;2023;Danny A. Abeckaser;images\1156255.jpg;As Israel is rocked by a series of terrorist bombings, a US senator's daughter is killed in one bloody explosion. Now, ex-Mossad agent Etan must lead an elite, covert team of agents and mercenaries to find the man responsible—the elusive “Engineer.” Can they find and destroy the madman before more innocent lives are lost?;18/08/2023
Gridman Universe;8.25;Animation;2023;Akira Amemiya;images\915403.jpg;Sometime ago, this world was created by a girl, and was then destroyed by her in order to vent her frustration towards the reality. It was Gridman the Hyper Agent, the humane monster she created, Yuta Hibiki and his friends who saved her heart. Yuta Hibiki had just become a second-year high school student and decided to reveal his feelings to his classmate, Rikka. However, Kaiju suddenly appeared and began to attack the city. Gridman came back from the alternate dimension and told Yuta that worlds of different dimensions which were once in harmony were rapidly losing their balance. When the red dragon Dyan Rex, the Gridman's supporters named “Neon Genesis Junior High Students”, and the residents of an alternative world, Yomogi Asanaka and his friends appeared one by one, Yuta was once again caught up in a great crisis…;24/03/2023
Sniper: G.R.I.T. - Global Response & Intelligence Team;6.888;Action;2023;Oliver Thompson;images\1171541.jpg;When an international terrorist cult threatens global political stability and kidnaps a fellow agent, Ace Sniper Brandon Beckett and the newly-formed Global Response & Intelligence Team – or G.R.I.T. – led by Colonel Stone must travel across the world to Malta, infiltrate the cult, and take out its leader to free Lady Death and stop the global threat.;26/09/2023
Harry Potter and the Prisoner of Azkaban;8.019;Adventure;2004;Alfonso Cuarón;images\673.jpg;Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.;31/05/2004
Bottoms;7.012;Comedy;2023;Emma Seligman;images\814776.jpg;Unpopular best friends PJ and Josie start a high school self-defense club to meet girls and lose their virginity. They soon find themselves in over their heads when the most popular students start beating each other up in the name of self-defense.;25/08/2023
Doctor Strange in the Multiverse of Madness;7.345;Fantasy;2022;Sam Raimi;images\453395.jpg;Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.;4/05/2022
Harry Potter and the Goblet of Fire;7.816;Adventure;2005;Mike Newell;images\674.jpg;When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.;16/11/2005
Me Before You;7.917;Drama;2016;Thea Sharrock;images\296096.jpg;A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.;1/06/2016
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;7.129;Adventure;2005;Andrew Adamson;images\411.jpg;Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.;7/12/2005
Heart of Stone;6.885;Thriller;2023;Tom Harper;images\724209.jpg;An intelligence operative for a shadowy global peacekeeping agency races to stop a hacker from stealing its most valuable — and dangerous — weapon.;9/08/2023
The Hunger Games: Catching Fire;7.421;Adventure;2013;Francis Lawrence;images\101299.jpg;"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.";15/11/2013
Top Gun: Maverick;8.25;Action;2022;Joseph Kosinski;images\361743.jpg;After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.;24/05/2022
Trick;5.915;Thriller;2019;Patrick Lussier;images\628707.jpg;A detective tries to track down a masked killer who reappears every Halloween to wreak bloody havoc.;18/10/2019
Turning Red;7.428;Animation;2022;Domee Shi;images\508947.jpg;Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.;10/03/2022
Interstellar;8.42;Adventure;2014;Christopher Nolan;images\157336.jpg;The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.;5/11/2014
Monsters, Inc.;7.837;Animation;2001;Pete Docter;images\585.jpg;Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.;1/11/2001
The Avengers;7.711;Science Fiction;2012;Joss Whedon;images\24428.jpg;When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!;25/04/2012
Scream VI;7.138;Horror;2023;Matt Bettinelli-Olpin;images\934433.jpg;Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.;8/03/2023
Skinamarink;5.644;Horror;2023;Kyle Edward Ball;images\994143.jpg;Two children wake up in the middle of the night to find their father is missing, and all the windows and doors in their home have vanished.;13/01/2023
Thor: Love and Thunder;6.507;Fantasy;2022;Taika Waititi;images\616037.jpg;After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.;6/07/2022
